pathway	zr2502_1_R1	zr2502_10_R1	zr2502_11_R1	zr2502_12_R1	zr2502_13_R1	zr2502_14_R1	zr2502_15_R1	zr2502_17_R1	zr2502_18_R1	zr2502_19_R1	zr2502_2_R1	zr2502_20_R1	zr2502_21_R1	zr2502_22_R1	zr2502_23_R1	zr2502_24_R1	zr2502_25_R1	zr2502_26_R1	zr2502_27_R1	zr2502_28_R1	zr2502_29_R1	zr2502_3_R1	zr2502_30_R1	zr2502_31_R1	zr2502_32_R1	zr2502_33_R1	zr2502_34_R1	zr2502_35_R1	zr2502_36_R1	zr2502_37_R1	zr2502_38_R1	zr2502_39_R1	zr2502_4_R1	zr2502_40_R1	zr2502_41_R1	zr2502_42_R1	zr2502_43_R1	zr2502_44_R1	zr2502_45_R1	zr2502_46_R1	zr2502_47_R1	zr2502_48_R1	zr2502_49_R1	zr2502_5_R1	zr2502_50_R1	zr2502_51_R1	zr2502_52_R1	zr2502_53_R1	zr2502_54_R1	zr2502_6_R1	zr2502_7_R1	zr2502_8_R1	zr2502_9_R1
PRPP-PWY	0.0	988.2177802836333	534.0355763485628	826.2425771431731	0.0	105.3673521872997	743.6321275881601	691.1711672481974	1720.185584198214	715.9432960440777	868.9493115503196	725.8908878515007	835.7117736334783	0.0	286.2652373396644	1102.6437248106672	1048.5298702237642	1435.5584572333144	835.476639432504	1210.8189212406069	985.212859244867	0.0	1310.2518064913763	995.8365406255797	893.1567149133834	1027.5871260468132	1005.6661348167702	956.1797571622222	746.6951506487032	1451.4784785836073	1422.651138993464	1129.2912773681599	1530.124979472067	1455.775412926041	1356.4767449188937	1226.1054347291222	954.1671171444914	735.9450015248054	1163.741865133401	1061.0365745777412	591.9664227902773	1227.7243544369605	902.0615497780041	1164.8209221936681	525.9010512803754	0.0	549.7916154558167	2075.9889519553644	1300.0293085187802	1461.0106011014332	1483.518321306232	1208.3270067280648	1448.049879359924
PWY-1269	82.0	419.0	472.0	681.386468952734	0.0	614.0	842.0	117.71428571428572	1140.4893617021278	566.6628470691934	722.0	621.4153390144497	512.0	23.0	0.0	929.724873367102	849.0000000000001	1501.33	182.0	732.0	543.0	558.0	818.0	509.4736842105264	1134.0	703.0	249.02324399847583	698.0	378.21070049641474	956.9745401835545	970.4650730218918	870.7273517061079	1070.0	817.6510067114094	885.86	1153.2589522524768	594.71	643.7288852470899	825.5299382485663	982.9266883439692	764.86	1696.0	312.0	746.0	1216.0	676.0	637.0	1402.0	1041.0590753424658	1080.0	1226.1124694376529	945.3859926276989	807.0
PWY-1541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	233.2774712091272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	263.89867405501684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-1622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	678.1339474080111	0.0	0.0	308.5430106333382	0.0	0.0	0.0	457.12935936836885	0.0	345.21166450921675	0.0	566.021120945221	0.0	0.0	311.6851832212828	445.7641418801305	250.8471479978519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	822.8077262157208	0.0	0.0	0.0	0.0	0.0	0.0	486.39906886377435	0.0	613.9679647578076	0.0	0.0	0.0	105.71654800313365	0.0	0.0	0.0	0.0	301.5951675549141	266.42260830577726	0.0
PWY-181	0.0	0.0	0.0	0.0	0.0	806.1995057200653	439.7738971624991	0.0	1483.426258069798	195.386745826723	522.8982770124677	761.9026141816292	882.2780269373642	93.78715340080089	0.0	882.6160084827529	0.0	720.1378073551698	0.0	955.5717207142925	359.04120057612914	0.0	581.9631951670804	902.2889027274693	547.1304854255942	547.5387627446464	0.0	608.8709293709223	0.0	904.393375854666	964.3132061049224	700.4443771904865	1471.4221848476293	0.0	902.4005785306198	765.0559618329028	372.39280933907787	513.1980437380071	603.0771473163365	1120.9770910399434	266.51156212499615	1075.7422810089563	0.0	823.2960118291036	667.0714917200313	0.0	0.0	1513.6801607705509	0.0	1114.402217639214	1193.6716069431766	698.9896485652284	0.0
PWY-1861	0.0	631.313854713203	0.0	0.0	0.0	644.9452827091482	349.6110841503882	0.0	0.0	0.0	0.0	0.0	791.2010130526828	0.0	168.73190221754254	0.0	0.0	0.0	348.76069013539234	0.0	0.0	0.0	105.01334044976109	0.0	0.0	0.0	753.055671070752	0.0	0.0	764.3877281195552	508.8772845135583	136.4607947139992	0.0	1311.030052764885	995.2136243355577	0.0	580.6190826774985	319.9468349902261	500.2911858111752	30.986442387156192	1074.3254902080132	0.0	844.358185775	479.1101338609335	92.73368875262088	0.0	405.5092135373032	1069.9545836427067	0.0	579.7734378000532	0.0	717.6611827167759	693.3011693020085
PWY-2941	404.89212915025536	1020.8507156719276	404.51467311314747	670.9480639761493	0.0	855.1919141275091	1011.4537379637935	574.4905468707427	946.9123716203312	625.4880458676861	595.9662057056996	539.072334237726	1266.410393512888	417.16579268984265	608.5842817357052	368.0377879348934	701.9211214576623	703.1154426015653	982.2777850985443	836.9179684766426	754.6490849473709	414.95648653750465	508.25893803323595	663.9850725912986	611.701723521659	565.377831212653	770.1877190846722	509.0302467571337	653.7178949249305	957.2001001737078	729.3878245705614	577.1292474446975	746.646042122523	1363.378075906787	1211.1253297915991	552.900582895544	982.4149369480751	521.6869874064206	958.1640675656936	691.1380811272094	1138.2636675826418	0.0	1309.164413550137	843.7388275482738	693.0308982486669	0.0	932.2539419096166	1670.7237740612336	885.2572032582791	882.1153399092705	480.7599662516762	1421.238140329671	1076.1572691179924
PWY-2942	648.3407477520113	1457.5725682209918	681.8796498905908	1039.7633933867032	307.7587454764777	1176.185395042522	1610.0061648268156	885.5476444046318	2104.5696584945686	1050.0189304834041	1169.8815193786356	892.008942829767	1637.7702605109093	551.7345627055075	751.5056460095541	1658.300462910106	1103.8850889611501	1966.5557018005632	1221.3643266806466	1680.310432766118	1451.6236788279807	1127.6571428571428	1921.8016856821337	1916.2274340870908	1417.1261271896763	1151.1808104440895	1456.406579514554	1092.1770730664202	1002.1873001370491	1725.907485405545	1777.265320708765	1342.129493930442	2317.283377071244	1912.7418092004348	1817.936758723533	1639.963638854487	1427.9638893836454	976.3474198824325	1620.438322568646	1916.789043585486	1659.209363249566	1852.6510274990496	1986.4985057384622	1655.7464995385726	1693.2426446866089	598.0464099587522	1506.1557800334306	2866.2356194868685	1603.3101570465283	1865.7466508981477	1722.9058912937628	2563.930495484288	1732.6186256713959
PWY-3001	707.9541768447585	1602.6619574942317	684.3448305958976	999.3174504176743	425.1444917118967	1258.778915948324	1668.4554374708964	916.2422800592532	2119.503658567056	986.4187816352004	1357.3922981059957	861.0523117117531	1624.690656112611	508.216856679137	722.0192790098755	1697.329894777196	1263.8664964220197	2237.7929942880933	1288.3375549783302	1918.2160064536927	1532.2778195345406	1286.3814905028275	2162.616304483882	2340.106895840959	1483.728633499465	1213.0417963224686	1905.6200107578052	1108.6851704997105	1053.9715561452565	1807.597900929713	1967.2941437320171	1376.035554059462	2401.388710879584	2185.8259537403824	1973.1256601559974	1680.717397710399	1414.5097149290395	1035.8995808911404	1570.3007295331493	2030.6166139179095	1849.329881228598	2236.2930838964935	2222.626300940004	1750.0509886539908	1977.754587488523	676.5928203107103	1731.7776120588696	3097.579187058257	1806.3012772097281	1961.3146643258501	1791.549107761366	2645.8392968056864	1702.199875219754
PWY-3661	0.0	443.7298557674114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	744.1403811868641	0.0	0.0	0.0	0.0	65.71666513196088	0.0	0.0	0.0	0.0	0.0	0.0	425.3216548062774	226.0362792306959	0.0	0.0	0.0	769.4249723137921	0.0	618.7335293140113	229.25099165151903	39.92849637371237	1137.2668392626376	341.5637240300446	967.9420332838064	366.6580806555807	0.0	55.04995583452569	0.0	463.23712093324906	1038.7044541536943	0.0	136.21524905303687	0.0	703.041824284123	469.95920792383214
PWY-3781	0.0	2965.718050377421	700.2329336622289	747.3788630293781	404.6511627906977	2826.877478975262	3238.3240295900587	1131.747888896654	4241.37273503106	2067.0503130044044	2428.04737396912	1772.4692931994155	3879.537549800574	357.8483593487939	657.8245865578428	4197.441290336054	1251.2190895372692	3529.099244138603	2813.612928543214	3557.836519324886	2003.960204758295	2434.9402790333825	4513.114956874868	4735.808097269859	2175.0688141522824	1022.5454545454544	1459.4141316355522	1365.8087020816067	436.0633172746043	2928.8763093012767	3847.317274938577	2206.953460976659	5773.902425958698	2067.237672925515	3697.0762244226635	2595.92504313062	3038.9790853102954	1875.5697709653919	2310.4012775430083	4127.354712165069	4263.69765430668	4324.420317952695	4802.480574092	2648.722989263962	2890.561356226127	910.2234991032325	3992.1985793298277	4941.668263563413	1873.9119183262744	3183.136666915992	2862.1929089103414	6664.81166726014	3189.9781226546233
PWY-3801	0.0	0.0	0.0	0.0	0.0	1063.5061869328256	0.0	0.0	0.0	0.0	720.6209782372322	0.0	0.0	136.18341625643544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	913.0228150534945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	953.8500683663406	0.0	0.0	0.0	0.0	0.0	552.7561243010299	0.0	0.0	0.0	0.0	0.0
PWY-4361	0.0	230.0	0.0	0.0	0.0	559.0459474463995	536.410603148685	0.0	0.0	0.0	0.0	0.0	599.2751920030971	254.74945497660383	384.9368103244937	0.0	0.0	0.0	435.6300446912468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	281.00000000000006	294.71130203323276	226.21910415542368	0.0	379.7986034900689	411.41267305644305	0.0	209.99999999999997	117.61024182076814	199.96073879211917	113.24643790592339	504.22927180966116	0.0	456.45158488927484	173.96531791907518	291.7306743819549	0.0	363.80927835051546	554.9587155963302	0.0	210.7908351810791	0.0	262.2020829526768	271.7469495025342
PWY-4984	0.0	559.0053715698606	125.79371506652453	0.0	0.0	738.1838123195554	784.3463116716724	0.0	0.0	0.0	0.0	0.0	918.9333481996063	348.8276637891582	511.88181049219776	0.0	0.0	333.5056581298762	696.0963736246158	0.0	0.0	0.0	66.45447038069028	0.0	0.0	7.469211918772536	0.0	19.77075319702978	0.0	572.7389162977648	531.047511919609	429.1683115318912	0.0	646.4676140799714	705.098829191047	0.0	609.4901224182411	215.97023474826446	340.2053806636993	854.4332843208597	961.6978559453634	447.5484630527723	1083.9195896635863	331.68087817009575	503.8044619977591	0.0	731.9155930716414	1265.976047729498	0.0	396.5521399106266	70.59869715410915	787.8733331077549	468.4613444037471
PWY-5005	0.0	0.0	0.0	0.0	0.0	0.0	75.1021165579938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	255.8454376791395	593.857507400204	0.0	217.9494851817657	262.5384467142032	0.0	0.0	0.0	599.0322824716268	0.0	94.43157086959751	0.0	187.5206740568432	0.0	0.0	0.0	0.0	433.26798731157515	0.0	138.08298634179926	0.0	0.0	0.0	383.95173975897217	0.0	338.03503955714103	0.0	0.0	669.151277468969	238.21758877544602	0.0	665.8618544004954	439.6754583100705	0.0	0.0	0.0	0.0
PWY-5022	0.0	0.0	164.0	308.0	0.0	451.27752150872146	351.73455748901233	0.0	0.0	0.0	0.0	0.0	507.3201034522761	0.0	241.58704900464392	316.41808573106283	0.0	365.8941935483871	323.8077620602104	0.0	0.0	0.0	401.5977972059982	373.6832389683882	0.0	0.0	0.0	0.0	0.0	0.0	951.0041944551672	0.0	0.0	719.0513784461153	0.0	791.4130503819842	0.0	0.0	734.274267171999	898.9015041308324	1020.7892263385772	633.1517509727626	0.0	0.0	427.06611570247935	0.0	0.0	909.2341356673961	0.0	453.49651567944255	263.3606557377049	1159.1139140717385	688.9945652173913
PWY-5028	0.0	0.0	0.0	266.5384615384616	0.0	0.0	0.0	158.9910085612264	361.0931624384302	0.0	0.0	116.53846153846152	0.0	0.0	0.0	0.0	0.0	311.14042493316447	0.0	167.3398328690808	120.75286415711949	0.0	0.0	0.0	0.0	0.0	227.95310919250835	0.0	155.76923076923075	166.89534183680186	218.32470926340963	63.27327684786634	0.0	0.0	16.98328837606078	91.3853010469227	52.36266759851281	152.44426690564703	195.51360824110034	444.72927014238235	19.44880838765557	385.7020547945205	0.0	0.0	0.0	0.0	0.0	408.3057851239669	433.11091079946476	0.0	0.0	0.0	0.0
PWY-5097	568.069446208299	1335.606329289837	606.9678805916088	885.0495747019064	242.18998745836993	1158.9028636806263	1582.4049575360314	735.3148124102808	1968.8755366059384	912.5301183733156	1018.609478843309	786.0579975021839	1540.4647005066013	412.2064289053949	605.8603374677982	1571.0818161578934	1035.319964476042	1890.8176366927194	1112.8074547521535	1483.2370275623655	1291.598780022343	1116.0285496852157	1825.793943309513	1834.9257178952648	1329.6731733086926	1001.6292543856424	768.117188135345	965.8059067541194	657.2527364994013	1603.2626500309264	1701.4001814455332	1291.515341228638	2203.5733538083427	1620.0115572196655	1671.8611048214038	1512.9501158328812	1336.991126633225	900.8592633838003	1471.3011541489568	1874.340401250923	1623.7528213874355	1852.8436176584564	1943.8760459865694	1540.64821489052	1656.5596400399727	614.4010113642543	1465.4551126222063	2672.623595980166	1498.6444882741462	1751.3234374889635	1604.7404836943012	2459.9955535209197	1610.5279173810777
PWY-5100	284.26666666666665	966.796067557348	474.54039349969395	810.6450441364443	293.12882378285224	802.4362271533624	841.0856349258097	635.981857334352	951.8552614074762	796.3516563808494	734.4293233067516	457.77442585912524	1122.8905835447356	464.4602688717297	652.7101032260415	844.1982901861682	1003.8345578099654	849.3489911785	858.0801244757602	853.369954601353	888.953185180576	672.6225352615273	807.4437258181907	840.949314134421	656.4489946136456	669.9775069245328	1382.8175640154336	602.6983960902055	981.4538058023768	1226.1617252877177	638.4269098736737	555.9607707414523	978.7812379367915	1675.1261282041503	1389.4159183716818	753.1950852427925	997.625455654079	708.7817616496719	990.3917231425729	1132.6188402961343	1135.4867241126065	853.0128795996142	1351.1549250573607	894.0029911504912	566.335512280476	179.2325768365225	874.8060879368658	1911.925776495387	1078.3521711120595	1169.8174306900714	1188.608328441305	1293.6323101545302	1286.168879890405
PWY-5101	912.8403169654417	2370.155800387643	862.1993094170667	1447.1799598607804	524.8478812024629	1433.4384006692953	1946.5464954107829	1270.4141084145992	3031.263421089406	1302.298679209483	1719.9256131488712	1186.3878819460251	1938.2303331055925	586.8553439624551	801.0622587859269	2190.128385548678	1521.9107897138158	3194.7467929889854	1504.3259160506798	2590.813732804496	2093.06425496663	1725.2481849286696	2627.0664208356293	2955.4939728313716	1859.8312811616356	1242.502930167492	2401.947789461519	1189.3579815138646	1510.8532705515902	1946.6163833756343	2144.243496214071	1502.4899598092702	3025.856420959631	2727.8303176945938	2651.737158816587	2367.9709798986933	2016.6868126965312	1466.3565962512587	2057.5429420526584	3286.105887415827	2086.7396700475683	3056.3265717987756	2629.9638605020286	2046.0493793209127	2351.7720523359503	756.3945661835717	2476.833250318375	3983.0308537024193	2459.7159719622096	2294.165123995747	1930.3278930750032	3780.364868114779	2496.6482323253194
PWY-5103	798.2664492656695	1827.6668425915498	763.2419177744649	1251.2526782132445	460.10636608985556	1264.7876814765532	1706.3955133245865	1042.9284450889734	2517.2849029159797	1138.0183473498114	1503.6858324352825	1042.8573360026332	1702.4991704467673	519.416740058302	709.0761613793236	1922.3847086987087	1299.0861192336017	2573.2145611586493	1321.5952226692366	2206.1800956248367	1760.874666658178	1507.7525824099214	2304.09607039215	2580.852773566151	1636.6693427093549	1096.894526034713	1991.9987951040587	1050.5295675198588	1249.1085234297555	1667.087852938214	1848.9368810440042	1274.5419494768287	2652.0867954800924	2364.9286953245623	2088.403157648262	1799.1480248514852	1515.1528461364	1124.2156224193648	1608.0921131327805	2413.141679484562	1822.2810790233655	2342.638054670393	2303.5756187350194	1790.2565507896084	2056.9794404909608	622.5895535584559	1911.7995607653045	3329.964893215434	1949.1934200116996	2014.5674057708222	1698.3173264420484	3095.4163440405746	2090.719863895186
PWY-5104	727.6681655247447	789.1352365962848	849.5503364313042	1446.115540264581	460.1063660898555	1287.4701040070938	1873.0898485313376	985.2750052088857	2229.269039033516	1111.357436152732	1666.215123983569	496.0860407415733	1655.09568393942	337.4550609084223	496.8913330128562	1354.884595969227	1511.340274628321	3080.8001584592985	787.35722196258	2311.871173077955	2093.9226527730893	1726.800492344028	2548.0071133124757	2101.2576790030516	1761.2393033611584	947.2003736744011	2260.181741281442	833.6821325913825	1441.8446456436952	1326.8203446112423	1301.6207967794044	1133.5968925301972	2658.1476781124375	2734.483880127035	1177.0233479821695	1321.277369266413	783.1780844000339	917.9559148447304	1061.0055005295549	2501.2488525626077	1571.867888743886	2800.0566530052815	2394.875408582698	1944.26113370235	2404.1983343559177	764.994521754449	1337.6222415728278	3733.0897475687	2471.939753449984	2160.9158547635084	1379.2728869800496	1324.3350611550936	2258.436681943814
PWY-5121	585.3768200349447	1255.1272532718742	606.3032017160717	953.9569140978216	228.44426704930123	1092.6307286427848	1332.051428524485	774.4825074692596	1918.69069174836	906.8914875874465	954.1641983485273	732.9461231001092	1305.3814685602056	419.8394170403586	567.7402328828513	1369.6368108812976	1025.5833977229343	1656.8334791898524	990.8166910514996	1263.4738902548643	1100.2041990385487	1023.8253433320552	1657.1847760136163	1656.0190380816673	1087.2452803452716	592.8904466731541	1112.2577470377007	659.0385788257477	759.79636929854	1078.630002165867	1186.0446232733798	778.8456504872682	1987.139212040809	1563.0481620048004	1441.253994478598	1138.7008373747174	1162.2630650727042	758.2876883330779	1109.4757428504	1578.979072292273	1430.8051122580196	1517.7512250174525	1760.677966323815	1354.9623838837806	1471.3265712230937	664.7314291853197	1295.3932081021462	2108.0492407874017	1534.7366658988765	1501.7111843749344	1025.271284114385	2044.304775776137	1503.9885165002484
PWY-5154	0.0	1278.987969292887	382.2978824640613	459.65651385502036	225.42869030958929	1096.462130110188	634.2464974914723	222.59597649214066	1308.8422153977804	159.50517588969535	624.2491472480966	601.2634379913266	1303.879832446224	53.45723729342811	398.74210106871755	1232.6233768198028	590.1254328678299	1719.6850250733776	1025.8324058095247	1126.8331750234927	510.6491675915403	378.1423811302693	1235.620653901439	1083.0695134800098	1040.3673201743823	873.2551519143767	451.2585113119038	779.5745981176606	289.5378346941301	1461.1560947530886	1492.1688643959596	1143.7662642124026	1695.568396997217	1148.2423064547058	1706.2776503342886	1461.7195667876294	1314.7482322987908	924.1768251483626	1329.488916333287	1789.6133878071648	1211.9892004817375	1784.6029870154732	966.8869114560275	767.5442180798672	628.9059703272648	153.98295054723727	1134.981451291769	2397.704131210477	830.7000802679762	1175.484659845749	1243.1318771381077	2048.7157780061475	1544.2705371415352
PWY-5177	128.88487196040455	0.0	341.627858127251	631.6829969291683	0.0	330.41057737742983	594.0338263229814	0.0	0.0	0.0	429.13380022115734	0.0	166.41096042428214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	189.723743411268	171.9684020054232	219.72067187436042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	204.512318244815	0.0	0.0	316.90060389872735	283.79457384542286	0.0	0.0	0.0	0.0	619.9667542026059	301.8609817326544	0.0	227.47649491445458
PWY-5178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.533644763703455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.12608347823786	0.0	176.60356652949247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158.58062147806214	0.0	0.0	11.91569086651054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	360.67351377400945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.12608347823786	0.0	176.60356652949247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158.58062147806214	0.0	0.0	11.91569086651054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
